image_name,box0_x1,box0_y1,box0_x2,box0_y2,box1_x1,box1_y1,box1_x2,box1_y2,box2_x1,box2_y1,box2_x2,box2_y2,box3_x1,box3_y1,box3_x2,box3_y2
2055.jpg,,,,,,,,,572.0,251.0,749.0,388.0,387.0,241.0,536.0,381.0
2056.jpg,374.0,695.0,504.0,719.0,666.0,483.0,1106.0,718.0,716.0,229.0,903.0,346.0,551.0,179.0,718.0,304.0
2057.jpg,470.0,696.0,601.0,719.0,606.0,305.0,902.0,544.0,849.0,246.0,1026.0,389.0,616.0,176.0,764.0,317.0
2058.jpg,279.0,664.0,487.0,718.0,783.0,689.0,939.0,718.0,704.0,192.0,882.0,326.0,492.0,163.0,632.0,318.0
2059.jpg,193.0,684.0,365.0,719.0,610.0,677.0,865.0,719.0,729.0,245.0,886.0,387.0,414.0,181.0,562.0,334.0
2060.jpg,180.0,692.0,365.0,719.0,606.0,676.0,863.0,719.0,721.0,252.0,884.0,385.0,404.0,171.0,565.0,329.0
2061.jpg,185.0,688.0,363.0,717.0,600.0,673.0,855.0,719.0,717.0,254.0,881.0,385.0,402.0,179.0,552.0,333.0
2062.jpg,,,,,821.0,697.0,982.0,719.0,736.0,225.0,895.0,351.0,558.0,201.0,714.0,354.0
2063.jpg,,,,,893.0,613.0,1259.0,715.0,755.0,238.0,920.0,358.0,576.0,205.0,745.0,356.0
2064.jpg,400.0,702.0,479.0,719.0,658.0,248.0,974.0,442.0,815.0,227.0,935.0,284.0,587.0,192.0,733.0,335.0
2065.jpg,348.0,679.0,427.0,718.0,,,,,724.0,225.0,881.0,345.0,546.0,186.0,704.0,337.0
2066.jpg,,,,,663.0,687.0,838.0,718.0,627.0,210.0,791.0,339.0,448.0,210.0,609.0,359.0
2067.jpg,,,,,643.0,675.0,853.0,719.0,629.0,229.0,791.0,343.0,451.0,214.0,614.0,347.0
2068.jpg,,,,,560.0,465.0,884.0,663.0,631.0,345.0,784.0,469.0,436.0,304.0,580.0,470.0
2069.jpg,,,,,646.0,407.0,913.0,604.0,642.0,297.0,808.0,440.0,455.0,262.0,598.0,428.0
2070.jpg,,,,,689.0,388.0,1015.0,578.0,642.0,281.0,809.0,413.0,447.0,246.0,593.0,420.0
2071.jpg,,,,,737.0,431.0,1094.0,665.0,645.0,293.0,799.0,443.0,447.0,251.0,597.0,416.0
2072.jpg,,,,,,,,,634.0,278.0,787.0,425.0,443.0,239.0,589.0,397.0
2073.jpg,,,,,,,,,630.0,272.0,775.0,424.0,441.0,235.0,576.0,389.0
2074.jpg,,,,,667.0,396.0,925.0,571.0,658.0,271.0,805.0,403.0,464.0,242.0,606.0,400.0
2075.jpg,174.0,697.0,285.0,719.0,680.0,698.0,890.0,718.0,591.0,188.0,747.0,347.0,338.0,163.0,565.0,377.0
2076.jpg,,,,,,,,,610.0,241.0,742.0,393.0,400.0,225.0,605.0,503.0
2077.jpg,,,,,,,,,592.0,242.0,737.0,388.0,400.0,231.0,580.0,511.0
2078.jpg,,,,,,,,,583.0,248.0,741.0,396.0,399.0,246.0,572.0,521.0
2079.jpg,,,,,,,,,584.0,241.0,742.0,393.0,411.0,266.0,588.0,553.0
2080.jpg,,,,,,,,,608.0,231.0,741.0,381.0,400.0,219.0,609.0,470.0
2081.jpg,,,,,,,,,605.0,234.0,743.0,387.0,410.0,229.0,617.0,476.0
2082.jpg,,,,,,,,,630.0,238.0,741.0,388.0,447.0,234.0,680.0,505.0
2083.jpg,,,,,,,,,565.0,221.0,730.0,372.0,217.0,11.0,366.0,195.0
2084.jpg,,,,,,,,,576.0,235.0,735.0,385.0,195.0,255.0,330.0,388.0
2085.jpg,,,,,,,,,637.0,148.0,746.0,302.0,346.0,179.0,493.0,294.0
2086.jpg,,,,,,,,,687.0,321.0,849.0,457.0,490.0,320.0,665.0,478.0
2087.jpg,,,,,,,,,682.0,0.0,774.0,69.0,398.0,329.0,548.0,499.0
2088.jpg,,,,,,,,,667.0,0.0,747.0,95.0,391.0,320.0,536.0,491.0
2089.jpg,,,,,678.0,665.0,997.0,717.0,691.0,0.0,780.0,114.0,419.0,320.0,562.0,488.0
2090.jpg,,,,,662.0,508.0,1081.0,717.0,424.0,322.0,578.0,491.0,707.0,4.0,792.0,120.0
2091.jpg,,,,,,,,,651.0,4.0,758.0,127.0,386.0,321.0,533.0,490.0
2092.jpg,,,,,617.0,520.0,1018.0,719.0,653.0,3.0,760.0,132.0,393.0,329.0,536.0,498.0
2093.jpg,,,,,683.0,576.0,985.0,719.0,749.0,10.0,870.0,197.0,481.0,355.0,618.0,528.0
2094.jpg,,,,,700.0,507.0,1090.0,702.0,680.0,48.0,788.0,234.0,448.0,421.0,595.0,597.0
2095.jpg,,,,,693.0,494.0,1093.0,697.0,679.0,36.0,788.0,231.0,448.0,413.0,592.0,593.0
2096.jpg,,,,,711.0,501.0,1100.0,701.0,660.0,31.0,779.0,231.0,432.0,407.0,588.0,587.0
2097.jpg,,,,,716.0,497.0,1092.0,689.0,659.0,43.0,780.0,227.0,430.0,409.0,578.0,582.0
2098.jpg,,,,,717.0,504.0,1076.0,701.0,645.0,49.0,778.0,215.0,418.0,390.0,560.0,568.0
2099.jpg,,,,,703.0,504.0,1067.0,703.0,643.0,33.0,767.0,211.0,416.0,387.0,562.0,556.0
2100.jpg,,,,,690.0,573.0,961.0,720.0,808.0,315.0,940.0,458.0,468.0,321.0,631.0,466.0
2101.jpg,,,,,,,,,710.0,415.0,876.0,594.0,425.0,333.0,565.0,447.0
2102.jpg,,,,,,,,,582.0,374.0,726.0,477.0,307.0,386.0,424.0,513.0
2103.jpg,,,,,,,,,606.0,385.0,737.0,488.0,312.0,409.0,437.0,513.0
2104.jpg,,,,,,,,,607.0,353.0,738.0,443.0,306.0,264.0,417.0,368.0
2105.jpg,,,,,,,,,593.0,346.0,727.0,439.0,290.0,243.0,403.0,359.0
2106.jpg,,,,,,,,,624.0,336.0,767.0,441.0,357.0,280.0,516.0,398.0
2107.jpg,,,,,,,,,664.0,323.0,820.0,428.0,398.0,232.0,577.0,384.0
2108.jpg,,,,,,,,,668.0,391.0,823.0,496.0,421.0,328.0,594.0,502.0
2109.jpg,,,,,542.0,384.0,741.0,606.0,774.0,310.0,920.0,415.0,621.0,282.0,765.0,380.0
2110.jpg,,,,,,,,,686.0,239.0,831.0,327.0,518.0,213.0,669.0,309.0
2111.jpg,,,,,,,,,551.0,367.0,688.0,464.0,172.0,409.0,345.0,572.0
2112.jpg,,,,,,,,,634.0,409.0,775.0,502.0,474.0,402.0,605.0,495.0
2113.jpg,,,,,,,,,631.0,259.0,786.0,360.0,324.0,207.0,523.0,380.0
2114.jpg,,,,,,,,,676.0,322.0,832.0,429.0,400.0,242.0,568.0,466.0
2115.jpg,,,,,625.0,466.0,963.0,717.0,671.0,297.0,819.0,397.0,394.0,238.0,559.0,454.0
2116.jpg,,,,,,,,,660.0,212.0,832.0,375.0,429.0,295.0,585.0,393.0
2117.jpg,,,,,,,,,594.0,280.0,753.0,381.0,379.0,203.0,533.0,315.0
2118.jpg,,,,,,,,,629.0,272.0,791.0,367.0,276.0,335.0,450.0,541.0
2119.jpg,,,,,,,,,610.0,255.0,779.0,356.0,254.0,323.0,451.0,530.0
2120.jpg,,,,,459.0,489.0,728.0,717.0,623.0,293.0,772.0,400.0,467.0,291.0,596.0,392.0
2121.jpg,,,,,760.0,570.0,1086.0,719.0,544.0,325.0,705.0,434.0,386.0,317.0,537.0,420.0
2122.jpg,,,,,781.0,429.0,992.0,617.0,590.0,265.0,756.0,366.0,438.0,264.0,589.0,373.0
2123.jpg,,,,,,,,,520.0,218.0,683.0,319.0,315.0,133.0,473.0,245.0
2124.jpg,,,,,,,,,301.0,355.0,466.0,461.0,2.0,231.0,100.0,394.0
2125.jpg,,,,,,,,,729.0,427.0,851.0,537.0,513.0,352.0,730.0,524.0
2126.jpg,,,,,659.0,453.0,989.0,710.0,591.0,287.0,749.0,405.0,461.0,271.0,591.0,370.0
2127.jpg,,,,,715.0,469.0,1079.0,717.0,627.0,261.0,776.0,387.0,428.0,251.0,583.0,368.0
2128.jpg,,,,,492.0,406.0,774.0,660.0,803.0,265.0,937.0,402.0,519.0,222.0,677.0,338.0
2129.jpg,,,,,638.0,355.0,867.0,566.0,748.0,295.0,891.0,425.0,493.0,241.0,644.0,361.0
2130.jpg,,,,,495.0,429.0,692.0,630.0,621.0,324.0,755.0,439.0,375.0,279.0,517.0,400.0
2131.jpg,,,,,,,,,615.0,291.0,757.0,400.0,259.0,207.0,443.0,349.0
2132.jpg,,,,,,,,,626.0,265.0,764.0,373.0,286.0,248.0,490.0,433.0
2133.jpg,,,,,,,,,609.0,271.0,752.0,382.0,284.0,225.0,507.0,440.0
2134.jpg,,,,,,,,,627.0,350.0,753.0,450.0,382.0,354.0,577.0,586.0
2135.jpg,,,,,,,,,621.0,303.0,760.0,414.0,377.0,325.0,560.0,584.0
2136.jpg,,,,,1028.0,626.0,1276.0,720.0,659.0,298.0,791.0,409.0,197.0,309.0,338.0,575.0
2137.jpg,,,,,915.0,639.0,1269.0,718.0,698.0,299.0,831.0,409.0,244.0,325.0,389.0,596.0
2138.jpg,,,,,495.0,455.0,658.0,637.0,791.0,377.0,925.0,493.0,597.0,356.0,763.0,468.0
2139.jpg,,,,,514.0,398.0,727.0,695.0,782.0,315.0,930.0,433.0,579.0,285.0,754.0,406.0
2140.jpg,,,,,579.0,359.0,811.0,574.0,805.0,369.0,945.0,466.0,569.0,330.0,708.0,397.0
2141.jpg,,,,,626.0,358.0,824.0,587.0,784.0,349.0,923.0,437.0,558.0,318.0,725.0,423.0
2142.jpg,,,,,723.0,460.0,1071.0,709.0,637.0,306.0,784.0,416.0,427.0,308.0,609.0,411.0
2143.jpg,,,,,,,,,669.0,303.0,838.0,431.0,227.0,301.0,412.0,503.0
2144.jpg,,,,,,,,,592.0,203.0,752.0,313.0,417.0,222.0,562.0,323.0
2145.jpg,,,,,,,,,576.0,272.0,744.0,404.0,323.0,253.0,550.0,493.0
2146.jpg,,,,,,,,,636.0,415.0,800.0,546.0,455.0,409.0,646.0,683.0
2147.jpg,,,,,,,,,560.0,246.0,744.0,413.0,254.0,245.0,421.0,422.0
2148.jpg,,,,,583.0,394.0,973.0,682.0,580.0,248.0,741.0,364.0,346.0,226.0,510.0,340.0
2149.jpg,,,,,658.0,320.0,994.0,559.0,603.0,229.0,740.0,353.0,457.0,210.0,598.0,326.0
2150.jpg,,,,,654.0,365.0,1019.0,623.0,613.0,233.0,740.0,351.0,450.0,211.0,610.0,324.0
2151.jpg,,,,,668.0,475.0,1038.0,720.0,630.0,219.0,761.0,353.0,459.0,207.0,613.0,333.0
2152.jpg,,,,,525.0,343.0,844.0,579.0,487.0,200.0,625.0,333.0,254.0,233.0,427.0,359.0
2153.jpg,,,,,581.0,367.0,824.0,558.0,679.0,175.0,825.0,316.0,443.0,200.0,620.0,320.0
2154.jpg,,,,,,,,,587.0,233.0,708.0,338.0,361.0,272.0,514.0,366.0
2155.jpg,,,,,,,,,616.0,171.0,759.0,308.0,364.0,256.0,514.0,357.0
2156.jpg,,,,,,,,,670.0,159.0,837.0,336.0,389.0,261.0,554.0,373.0
2157.jpg,,,,,,,,,685.0,144.0,894.0,410.0,446.0,271.0,613.0,388.0
2158.jpg,,,,,,,,,588.0,214.0,755.0,485.0,379.0,285.0,544.0,402.0
2159.jpg,,,,,,,,,580.0,300.0,717.0,416.0,423.0,296.0,583.0,410.0
2160.jpg,,,,,647.0,366.0,855.0,568.0,667.0,305.0,817.0,386.0,507.0,305.0,670.0,415.0
2161.jpg,,,,,683.0,389.0,881.0,581.0,695.0,302.0,847.0,388.0,523.0,298.0,687.0,413.0
2162.jpg,,,,,671.0,401.0,951.0,620.0,724.0,264.0,864.0,394.0,551.0,252.0,732.0,373.0
2163.jpg,,,,,638.0,360.0,1031.0,640.0,742.0,207.0,873.0,345.0,525.0,144.0,729.0,278.0
2164.jpg,,,,,652.0,339.0,924.0,551.0,704.0,217.0,831.0,343.0,524.0,189.0,706.0,320.0
2165.jpg,,,,,659.0,330.0,873.0,508.0,755.0,241.0,887.0,357.0,583.0,236.0,748.0,349.0
2166.jpg,,,,,658.0,336.0,864.0,506.0,759.0,237.0,877.0,358.0,580.0,238.0,748.0,354.0
2167.jpg,,,,,678.0,387.0,874.0,578.0,730.0,247.0,853.0,384.0,560.0,247.0,727.0,360.0
2168.jpg,,,,,877.0,315.0,1132.0,504.0,712.0,188.0,841.0,313.0,542.0,185.0,711.0,300.0
2169.jpg,,,,,851.0,474.0,1062.0,653.0,601.0,254.0,734.0,375.0,423.0,223.0,596.0,337.0
2170.jpg,,,,,838.0,484.0,1040.0,656.0,594.0,264.0,725.0,377.0,400.0,218.0,580.0,328.0
2171.jpg,,,,,844.0,587.0,1136.0,720.0,578.0,224.0,721.0,338.0,283.0,262.0,506.0,456.0
2172.jpg,,,,,625.0,268.0,927.0,488.0,,,,,501.0,281.0,659.0,407.0
2173.jpg,,,,,624.0,273.0,948.0,494.0,,,,,504.0,271.0,657.0,389.0
2174.jpg,,,,,693.0,364.0,1072.0,605.0,657.0,276.0,779.0,398.0,502.0,261.0,666.0,373.0
2175.jpg,,,,,628.0,462.0,1003.0,715.0,620.0,248.0,759.0,368.0,464.0,245.0,628.0,361.0
2176.jpg,,,,,511.0,361.0,781.0,573.0,626.0,240.0,768.0,358.0,484.0,237.0,641.0,354.0
2177.jpg,,,,,563.0,373.0,813.0,582.0,670.0,239.0,816.0,369.0,515.0,249.0,678.0,369.0
2178.jpg,,,,,,,,,591.0,275.0,739.0,391.0,193.0,225.0,337.0,367.0
2179.jpg,,,,,,,,,615.0,270.0,765.0,380.0,219.0,263.0,380.0,429.0
2180.jpg,,,,,,,,,669.0,247.0,826.0,364.0,284.0,248.0,450.0,413.0
2181.jpg,,,,,,,,,752.0,187.0,921.0,431.0,493.0,221.0,672.0,334.0
2182.jpg,,,,,,,,,780.0,210.0,935.0,443.0,502.0,222.0,673.0,330.0
2183.jpg,,,,,690.0,501.0,939.0,711.0,579.0,342.0,723.0,457.0,439.0,334.0,579.0,450.0
2184.jpg,,,,,721.0,403.0,940.0,605.0,606.0,236.0,737.0,357.0,450.0,230.0,606.0,338.0
2185.jpg,,,,,653.0,267.0,877.0,448.0,592.0,217.0,732.0,336.0,428.0,218.0,602.0,337.0
2186.jpg,,,,,665.0,256.0,880.0,456.0,639.0,201.0,780.0,309.0,472.0,196.0,651.0,318.0
2187.jpg,,,,,732.0,300.0,941.0,494.0,671.0,218.0,815.0,342.0,505.0,212.0,680.0,334.0
2188.jpg,,,,,729.0,314.0,938.0,520.0,671.0,222.0,817.0,352.0,502.0,219.0,686.0,337.0
2189.jpg,,,,,683.0,317.0,925.0,516.0,648.0,234.0,785.0,358.0,481.0,231.0,661.0,348.0
2190.jpg,,,,,843.0,593.0,1105.0,718.0,554.0,196.0,693.0,313.0,372.0,204.0,539.0,323.0
2191.jpg,,,,,858.0,582.0,1132.0,719.0,573.0,141.0,740.0,346.0,387.0,202.0,548.0,315.0
2192.jpg,,,,,,,,,608.0,266.0,767.0,389.0,480.0,278.0,625.0,390.0
2193.jpg,,,,,970.0,701.0,1144.0,718.0,585.0,257.0,734.0,381.0,449.0,273.0,606.0,387.0
2194.jpg,,,,,468.0,350.0,797.0,650.0,630.0,123.0,779.0,256.0,474.0,135.0,665.0,257.0
2195.jpg,,,,,468.0,424.0,819.0,708.0,622.0,178.0,768.0,314.0,474.0,189.0,653.0,305.0
2196.jpg,,,,,669.0,374.0,934.0,628.0,591.0,226.0,744.0,358.0,443.0,233.0,620.0,359.0
2197.jpg,,,,,669.0,395.0,924.0,646.0,606.0,215.0,765.0,344.0,450.0,224.0,641.0,345.0
2198.jpg,,,,,647.0,543.0,911.0,714.0,548.0,279.0,694.0,400.0,424.0,309.0,565.0,416.0
2199.jpg,,,,,,,,,601.0,305.0,742.0,429.0,322.0,321.0,530.0,535.0
2200.jpg,,,,,,,,,739.0,384.0,870.0,509.0,573.0,243.0,705.0,361.0
2201.jpg,,,,,,,,,733.0,384.0,867.0,512.0,571.0,252.0,707.0,376.0
2202.jpg,,,,,,,,,698.0,335.0,816.0,441.0,526.0,258.0,688.0,370.0
2203.jpg,,,,,,,,,392.0,192.0,542.0,313.0,254.0,256.0,522.0,491.0
2204.jpg,,,,,,,,,406.0,162.0,558.0,275.0,325.0,270.0,578.0,497.0
2205.jpg,,,,,,,,,474.0,68.0,631.0,195.0,327.0,171.0,511.0,374.0
2206.jpg,1.0,541.0,464.0,720.0,,,,,506.0,86.0,665.0,207.0,334.0,244.0,502.0,460.0
2207.jpg,7.0,500.0,436.0,720.0,,,,,492.0,1.0,648.0,61.0,280.0,89.0,451.0,280.0
2208.jpg,,,,,,,,,444.0,42.0,596.0,162.0,187.0,294.0,432.0,512.0
2209.jpg,,,,,,,,,277.0,95.0,440.0,207.0,189.0,208.0,398.0,365.0
2210.jpg,,,,,714.0,553.0,1145.0,720.0,231.0,85.0,402.0,201.0,189.0,203.0,417.0,350.0
2211.jpg,,,,,642.0,503.0,1151.0,720.0,213.0,54.0,392.0,186.0,168.0,180.0,399.0,333.0
2212.jpg,,,,,,,,,444.0,183.0,648.0,309.0,190.0,48.0,457.0,230.0
2213.jpg,,,,,,,,,565.0,126.0,762.0,245.0,356.0,111.0,564.0,246.0
2214.jpg,,,,,779.0,546.0,1153.0,717.0,565.0,120.0,754.0,248.0,359.0,106.0,563.0,245.0
2215.jpg,,,,,629.0,468.0,1097.0,720.0,582.0,139.0,765.0,265.0,378.0,111.0,549.0,242.0
2216.jpg,,,,,610.0,487.0,1038.0,720.0,585.0,142.0,778.0,281.0,387.0,115.0,560.0,253.0
2217.jpg,,,,,724.0,374.0,1174.0,718.0,579.0,155.0,765.0,286.0,372.0,129.0,549.0,263.0
2218.jpg,,,,,723.0,411.0,1127.0,720.0,582.0,161.0,766.0,301.0,374.0,133.0,558.0,269.0
2219.jpg,,,,,,,,,633.0,179.0,833.0,315.0,430.0,155.0,608.0,294.0
2220.jpg,111.0,665.0,371.0,720.0,,,,,652.0,3.0,847.0,120.0,268.0,3.0,476.0,77.0
2221.jpg,,,,,,,,,651.0,59.0,850.0,195.0,306.0,3.0,554.0,205.0
2222.jpg,,,,,,,,,653.0,65.0,856.0,207.0,316.0,3.0,551.0,227.0
2223.jpg,,,,,,,,,651.0,67.0,859.0,207.0,313.0,3.0,557.0,237.0
2224.jpg,,,,,,,,,659.0,67.0,856.0,210.0,310.0,0.0,552.0,227.0
2225.jpg,51.0,558.0,481.0,720.0,612.0,614.0,1032.0,718.0,,,,,648.0,0.0,859.0,38.0
2226.jpg,1.0,514.0,461.0,718.0,594.0,569.0,1015.0,720.0,,,,,535.0,3.0,825.0,210.0
2227.jpg,,,,,676.0,565.0,1163.0,718.0,510.0,147.0,705.0,283.0,268.0,132.0,473.0,284.0
2228.jpg,,,,,656.0,522.0,1082.0,720.0,480.0,130.0,669.0,266.0,239.0,118.0,449.0,269.0
2229.jpg,,,,,651.0,509.0,1076.0,720.0,475.0,132.0,671.0,269.0,236.0,121.0,446.0,274.0
2230.jpg,,,,,676.0,302.0,1112.0,670.0,580.0,56.0,774.0,221.0,356.0,45.0,590.0,199.0
2231.jpg,,,,,673.0,293.0,1119.0,682.0,577.0,54.0,775.0,230.0,356.0,42.0,590.0,190.0
2232.jpg,,,,,689.0,303.0,1160.0,714.0,604.0,47.0,810.0,222.0,386.0,35.0,619.0,184.0
2233.jpg,,,,,513.0,305.0,1024.0,667.0,638.0,45.0,843.0,222.0,418.0,38.0,648.0,193.0
2234.jpg,,,,,456.0,236.0,840.0,527.0,711.0,56.0,912.0,240.0,485.0,50.0,719.0,199.0
2235.jpg,,,,,466.0,221.0,834.0,521.0,709.0,53.0,912.0,239.0,483.0,44.0,715.0,198.0
2236.jpg,1.0,650.0,249.0,720.0,491.0,679.0,762.0,720.0,522.0,1.0,705.0,156.0,404.0,48.0,696.0,388.0
2237.jpg,,,,,598.0,361.0,977.0,653.0,515.0,114.0,701.0,262.0,344.0,71.0,519.0,180.0
2238.jpg,,,,,750.0,379.0,1151.0,717.0,566.0,103.0,757.0,259.0,381.0,80.0,589.0,204.0
2239.jpg,34.0,584.0,436.0,720.0,683.0,620.0,1074.0,718.0,654.0,3.0,850.0,92.0,462.0,1.0,636.0,36.0
2240.jpg,,,,,,,,,738.0,167.0,933.0,342.0,271.0,120.0,502.0,375.0
2241.jpg,,,,,,,,,738.0,141.0,939.0,321.0,186.0,109.0,440.0,407.0
2242.jpg,,,,,692.0,673.0,892.0,720.0,507.0,150.0,696.0,315.0,219.0,148.0,423.0,294.0
2243.jpg,,,,,588.0,564.0,995.0,720.0,527.0,151.0,724.0,322.0,233.0,155.0,446.0,310.0
2244.jpg,,,,,,,,,711.0,153.0,901.0,331.0,249.0,86.0,486.0,334.0
2245.jpg,,,,,,,,,729.0,136.0,921.0,307.0,199.0,135.0,443.0,388.0
2246.jpg,,,,,,,,,733.0,117.0,924.0,295.0,134.0,77.0,390.0,357.0
2247.jpg,69.0,634.0,384.0,720.0,729.0,693.0,922.0,720.0,686.0,1.0,875.0,113.0,243.0,3.0,451.0,92.0
2248.jpg,37.0,611.0,376.0,720.0,701.0,672.0,995.0,717.0,676.0,6.0,871.0,87.0,315.0,1.0,436.0,61.0
2249.jpg,5.0,584.0,422.0,720.0,683.0,647.0,1015.0,720.0,659.0,3.0,862.0,65.0,309.0,3.0,401.0,25.0
2250.jpg,48.0,661.0,311.0,720.0,,,,,636.0,3.0,834.0,116.0,518.0,0.0,602.0,40.0
2251.jpg,,,,,,,,,547.0,32.0,741.0,207.0,150.0,1.0,420.0,170.0
2252.jpg,,,,,,,,,563.0,39.0,752.0,212.0,180.0,1.0,454.0,181.0
2253.jpg,205.0,689.0,327.0,720.0,708.0,674.0,879.0,720.0,667.0,79.0,857.0,254.0,327.0,0.0,576.0,266.0
2254.jpg,,,,,768.0,685.0,861.0,719.0,664.0,70.0,860.0,245.0,299.0,66.0,564.0,353.0
2255.jpg,,,,,773.0,682.0,855.0,719.0,661.0,69.0,853.0,248.0,294.0,69.0,555.0,355.0
2256.jpg,,,,,,,,,751.0,100.0,955.0,287.0,378.0,102.0,584.0,253.0
2257.jpg,10.0,487.0,442.0,719.0,,,,,677.0,134.0,892.0,276.0,384.0,124.0,579.0,283.0
2258.jpg,7.0,345.0,474.0,720.0,,,,,652.0,154.0,867.0,297.0,365.0,154.0,559.0,302.0
2259.jpg,,,,,,,,,634.0,137.0,847.0,267.0,277.0,2.0,499.0,212.0
2260.jpg,,,,,,,,,651.0,159.0,856.0,294.0,351.0,9.0,577.0,178.0
2261.jpg,,,,,,,,,655.0,169.0,851.0,301.0,374.0,144.0,559.0,277.0
2262.jpg,,,,,,,,,609.0,180.0,813.0,321.0,326.0,163.0,519.0,299.0
2263.jpg,,,,,,,,,648.0,163.0,856.0,303.0,367.0,140.0,562.0,281.0
2264.jpg,,,,,,,,,621.0,157.0,828.0,299.0,341.0,130.0,531.0,272.0
2265.jpg,,,,,690.0,445.0,944.0,720.0,602.0,157.0,801.0,299.0,316.0,1.0,531.0,178.0
2266.jpg,,,,,,,,,584.0,126.0,787.0,259.0,363.0,1.0,587.0,181.0
2267.jpg,,,,,,,,,547.0,51.0,766.0,178.0,382.0,0.0,551.0,108.0
2268.jpg,146.0,625.0,403.0,720.0,,,,,755.0,173.0,973.0,319.0,485.0,157.0,668.0,304.0
2269.jpg,,,,,,,,,610.0,103.0,806.0,239.0,342.0,81.0,521.0,221.0
2270.jpg,,,,,,,,,619.0,106.0,815.0,242.0,342.0,76.0,520.0,218.0
2271.jpg,,,,,,,,,611.0,110.0,812.0,247.0,319.0,59.0,498.0,204.0
2272.jpg,,,,,,,,,453.0,165.0,646.0,293.0,208.0,89.0,516.0,416.0
2273.jpg,,,,,,,,,668.0,142.0,881.0,286.0,387.0,115.0,566.0,271.0
2274.jpg,,,,,,,,,672.0,135.0,885.0,281.0,386.0,109.0,567.0,266.0
2275.jpg,,,,,,,,,660.0,139.0,873.0,286.0,387.0,114.0,565.0,276.0
2276.jpg,,,,,,,,,663.0,163.0,880.0,314.0,382.0,143.0,566.0,298.0
2277.jpg,2.0,360.0,523.0,720.0,,,,,584.0,163.0,797.0,304.0,295.0,152.0,487.0,308.0
2278.jpg,,,,,,,,,609.0,193.0,806.0,325.0,309.0,120.0,501.0,261.0
2279.jpg,,,,,552.0,419.0,1117.0,720.0,623.0,233.0,831.0,368.0,284.0,196.0,469.0,341.0
2280.jpg,,,,,553.0,313.0,942.0,653.0,703.0,211.0,917.0,359.0,370.0,171.0,550.0,326.0
2281.jpg,,,,,616.0,311.0,985.0,641.0,743.0,212.0,956.0,354.0,401.0,155.0,581.0,313.0
2282.jpg,,,,,609.0,343.0,966.0,666.0,753.0,212.0,975.0,356.0,406.0,146.0,591.0,310.0
2283.jpg,,,,,967.0,589.0,1244.0,720.0,650.0,182.0,846.0,304.0,359.0,157.0,514.0,292.0
2284.jpg,,,,,,,,,586.0,197.0,814.0,337.0,317.0,185.0,487.0,316.0
2285.jpg,,,,,,,,,608.0,37.0,812.0,190.0,401.0,1.0,652.0,63.0
2286.jpg,,,,,,,,,593.0,66.0,812.0,212.0,445.0,0.0,706.0,68.0
2287.jpg,,,,,,,,,581.0,64.0,798.0,219.0,426.0,0.0,689.0,82.0
2288.jpg,,,,,,,,,600.0,78.0,822.0,234.0,436.0,2.0,696.0,114.0
2289.jpg,22.0,552.0,338.0,720.0,672.0,613.0,913.0,720.0,621.0,92.0,801.0,252.0,464.0,33.0,684.0,173.0
2290.jpg,0.0,495.0,296.0,719.0,672.0,577.0,920.0,720.0,632.0,87.0,809.0,249.0,464.0,23.0,678.0,163.0
2291.jpg,1.0,445.0,243.0,720.0,671.0,583.0,928.0,720.0,633.0,84.0,811.0,247.0,462.0,22.0,686.0,156.0
2292.jpg,,,,,666.0,618.0,881.0,720.0,614.0,84.0,797.0,253.0,442.0,28.0,670.0,164.0
2293.jpg,,,,,687.0,614.0,917.0,720.0,623.0,74.0,818.0,241.0,257.0,0.0,514.0,235.0
2294.jpg,,,,,681.0,655.0,881.0,720.0,624.0,103.0,822.0,271.0,279.0,1.0,535.0,161.0
2295.jpg,,,,,,,,,648.0,163.0,849.0,328.0,297.0,49.0,534.0,294.0
2296.jpg,,,,,,,,,659.0,118.0,874.0,297.0,161.0,6.0,532.0,390.0
2297.jpg,,,,,785.0,676.0,905.0,720.0,652.0,107.0,859.0,278.0,214.0,22.0,511.0,414.0
2298.jpg,,,,,706.0,658.0,910.0,720.0,643.0,129.0,841.0,284.0,245.0,52.0,554.0,419.0
2299.jpg,,,,,693.0,652.0,884.0,720.0,643.0,159.0,827.0,311.0,305.0,171.0,537.0,499.0
2300.jpg,,,,,,,,,621.0,320.0,783.0,403.0,493.0,251.0,623.0,388.0
2301.jpg,259.0,592.0,482.0,714.0,,,,,612.0,293.0,760.0,376.0,486.0,270.0,619.0,442.0
2302.jpg,150.0,460.0,456.0,640.0,,,,,569.0,226.0,755.0,318.0,448.0,270.0,585.0,467.0
2303.jpg,14.0,437.0,247.0,676.0,,,,,526.0,156.0,655.0,280.0,408.0,163.0,549.0,261.0
2304.jpg,,,,,618.0,337.0,907.0,591.0,543.0,180.0,687.0,264.0,437.0,167.0,569.0,265.0
2305.jpg,,,,,571.0,297.0,877.0,488.0,559.0,156.0,690.0,260.0,423.0,70.0,561.0,181.0
2306.jpg,,,,,668.0,291.0,940.0,500.0,556.0,181.0,683.0,285.0,420.0,43.0,565.0,154.0
2307.jpg,187.0,701.0,354.0,718.0,,,,,573.0,197.0,638.0,298.0,463.0,156.0,607.0,285.0
